course_id,course_name,semester_range,n_semesters,avg_final_grade,total_students,avg_pass_pct,avg_general_rank,n_general_rank,hist_url,cf_url
01040022,חשבון דיפרנציאלי ואינטגרלי 2מ',201002 to 202501,25,68.972,4768,82.430,3.049,61,https://michael-maltsev.github.io/technion-histograms/01040022/,https://cheesefork.cf/?course=01040022&semester=202502
01040031,חשבון אינפיניטסימלי 1מ',201401 to 202501,31,67.403,11697,77.209,3.508,242,https://michael-maltsev.github.io/technion-histograms/01040031/,https://cheesefork.cf/?course=01040031&semester=202502
01040032,חשבון אינפיניטסימלי 2מ',201501 to 202402,20,69.719,5192,81.140,3.353,136,https://michael-maltsev.github.io/technion-histograms/01040032/,https://cheesefork.cf/?course=01040032&semester=202502
01040033,אנליזה וקטורית,201601 to 202402,19,71.014,1637,82.448,3.375,16,https://michael-maltsev.github.io/technion-histograms/01040033/,https://cheesefork.cf/?course=01040033&semester=202502
01040034,מבוא להסתברות ח',200302 to 202501,42,71.196,9883,81.882,3.348,66,https://michael-maltsev.github.io/technion-histograms/01040034/,https://cheesefork.cf/?course=01040034&semester=202502
01040038,אלגברה 2מ,202201 to 202501,8,75.142,1632,83.756,3.500,44,https://michael-maltsev.github.io/technion-histograms/01040038/,https://cheesefork.cf/?course=01040038&semester=202502
01040041,חשבון דיפרנציאלי ואינטגרלי 1מ1,202201 to 202501,4,68.180,2127,75.544,3.255,106,https://michael-maltsev.github.io/technion-histograms/01040041/,https://cheesefork.cf/?course=01040041&semester=202501
01040042,חשבון דיפרנציאלי ואינטגרלי 1מ2,202201 to 202501,4,62.678,1847,71.949,3.086,70,https://michael-maltsev.github.io/technion-histograms/01040042/,https://cheesefork.cf/?course=01040042&semester=202501
01040043,חשבון דיפרנציאלי ואינטגרלי 2מ1,202202 to 202402,3,68.178,1232,80.769,3.019,52,https://michael-maltsev.github.io/technion-histograms/01040043/,https://cheesefork.cf/?course=01040043&semester=202502
01040044,חשבון דיפרנציאלי ואינטגרלי 2מ2,202202 to 202402,3,63.841,723,73.375,3.875,24,https://michael-maltsev.github.io/technion-histograms/01040044/,https://cheesefork.cf/?course=01040044&semester=202502
01040064,אלגברה 1מ1,202301 to 202501,3,75.787,1632,87.484,4.340,50,https://michael-maltsev.github.io/technion-histograms/01040064/,https://cheesefork.cf/?course=01040064&semester=202501
01040065,אלגברה 1מ2,202301 to 202501,3,69.139,1274,77.351,3.306,49,https://michael-maltsev.github.io/technion-histograms/01040065/,https://cheesefork.cf/?course=01040065&semester=202501
01040066,אלגברה א',202101 to 202501,9,67.326,703,70.509,3.952,42,https://michael-maltsev.github.io/technion-histograms/01040066/,https://cheesefork.cf/?course=01040066&semester=202502
01040122,תורת הפונקציות 1,201502 to 202501,19,78.310,809,86.901,3.909,22,https://michael-maltsev.github.io/technion-histograms/01040122/,https://cheesefork.cf/?course=01040122&semester=202502
01040131,משוואות דיפרנציאליות רגילות/ח,201001 to 202501,36,74.693,11007,86.632,3.789,71,https://michael-maltsev.github.io/technion-histograms/01040131/,https://cheesefork.cf/?course=01040131&semester=202502
01040134,אלגברה מודרנית ח,201001 to 202403,35,74.689,7372,85.872,3.515,68,https://michael-maltsev.github.io/technion-histograms/01040134/,https://cheesefork.cf/?course=01040134&semester=202502
01040135,משוואות דפרנציאליות רגילות ת',200702 to 202402,28,75.585,4544,88.237,3.429,28,https://michael-maltsev.github.io/technion-histograms/01040135/,https://cheesefork.cf/?course=01040135&semester=202502
01040136,משוואות דיפרנציאליות רגילות מ,202202 to 202501,6,69.088,2050,77.279,3.527,74,https://michael-maltsev.github.io/technion-histograms/01040136/,https://cheesefork.cf/?course=01040136&semester=202502
01040142,מבוא למרחבים מטריים וטופולוגיים,201202 to 202402,20,73.413,826,84.520,4.000,31,https://michael-maltsev.github.io/technion-histograms/01040142/,https://cheesefork.cf/?course=01040142&semester=202502
01040158,מבוא לחבורות,202001 to 202402,10,77.106,520,84.548,3.870,23,https://michael-maltsev.github.io/technion-histograms/01040158/,https://cheesefork.cf/?course=01040158&semester=202502
01040166,אלגברה אמ',201501 to 202501,22,69.486,7140,79.535,3.703,158,https://michael-maltsev.github.io/technion-histograms/01040166/,https://cheesefork.cf/?course=01040166&semester=202502
01040168,אלגברה ב,201902 to 202402,11,68.940,768,77.632,3.708,48,https://michael-maltsev.github.io/technion-histograms/01040168/,https://cheesefork.cf/?course=01040168&semester=202502
01040174,אלגברה במ',201601 to 202402,18,72.014,1231,82.584,4.240,25,https://michael-maltsev.github.io/technion-histograms/01040174/,https://cheesefork.cf/?course=01040174&semester=202502
01040192,מבוא למתמטיקה שמושית,201602 to 202501,17,80.671,558,92.455,2.800,10,https://michael-maltsev.github.io/technion-histograms/01040192/,https://cheesefork.cf/?course=01040192&semester=202502
01040195,חשבון אינפיניטסימלי 1,200502 to 202501,28,68.569,1890,76.762,4.145,69,https://michael-maltsev.github.io/technion-histograms/01040195/,https://cheesefork.cf/?course=01040195&semester=202502
01040214,טורי פורייה והתמרות אינטגרליות,200901 to 202501,10,72.753,2611,84.563,3.222,45,https://michael-maltsev.github.io/technion-histograms/01040214/,https://cheesefork.cf/?course=01040214&semester=202502
01040215,פונקציות מרוכבות א',200302 to 202501,23,70.168,4835,82.800,2.455,101,https://michael-maltsev.github.io/technion-histograms/01040215/,https://cheesefork.cf/?course=01040215&semester=202502
01040220,משוואות דפרנציאליות חלקיות ת',200901 to 202501,9,73.675,2511,81.801,3.677,31,https://michael-maltsev.github.io/technion-histograms/01040220/,https://cheesefork.cf/?course=01040220&semester=202502
01040221,פונקצ' מרוכבות והתמרות אינטגרליות,201101 to 202301,28,72.788,6600,88.884,2.403,77,https://michael-maltsev.github.io/technion-histograms/01040221/,https://cheesefork.cf/?course=01040221&semester=202401
01040222,תורת ההסתברות,201202 to 202501,20,75.361,952,86.628,3.931,29,https://michael-maltsev.github.io/technion-histograms/01040222/,https://cheesefork.cf/?course=01040222&semester=202502
01040228,משוואות דיפרנציאליות חלקיות מ',201401 to 202403,28,72.387,5165,84.482,2.982,56,https://michael-maltsev.github.io/technion-histograms/01040228/,https://cheesefork.cf/?course=01040228&semester=202502
01040281,חשבון אינפי 2,201201 to 202402,23,72.370,1397,81.722,4.373,51,https://michael-maltsev.github.io/technion-histograms/01040281/,https://cheesefork.cf/?course=01040281&semester=202502
01040285,משוואות דיפרנציאליות רגילות א',201202 to 202501,21,76.321,984,87.366,3.034,29,https://michael-maltsev.github.io/technion-histograms/01040285/,https://cheesefork.cf/?course=01040285&semester=202502
01040286,קומבינטוריקה,201202 to 202402,23,70.748,891,82.749,4.083,24,https://michael-maltsev.github.io/technion-histograms/01040286/,https://cheesefork.cf/?course=01040286&semester=202502
01040291,אלגוריתמים קומבינטוריים,201601 to 202402,9,76.773,276,92.971,3.500,14,https://michael-maltsev.github.io/technion-histograms/01040291/,https://cheesefork.cf/?course=01040291&semester=202502
01040293,תורת הקבוצות,202001 to 202501,11,77.989,437,88.736,3.667,18,https://michael-maltsev.github.io/technion-histograms/01040293/,https://cheesefork.cf/?course=01040293&semester=202502
01040295,חשבון אינפיניטסימלי 3,201901 to 202402,12,74.756,666,82.779,3.093,43,https://michael-maltsev.github.io/technion-histograms/01040295/,https://cheesefork.cf/?course=01040295&semester=202502
01140020,מעבדה לפיסיקה 1מ',201002 to 202501,23,93.828,1960,99.699,4.050,40,https://michael-maltsev.github.io/technion-histograms/01140020/,https://cheesefork.cf/?course=01140020&semester=202502
01140021,מעבדה לפיסיקה 2מ,201601 to 202403,18,91.893,431,98.587,3.190,21,https://michael-maltsev.github.io/technion-histograms/01140021/,https://cheesefork.cf/?course=01140021&semester=202502
01140030,מעבדה לפיסיקה 2 מח',201001 to 202402,17,92.535,566,99.479,2.647,17,https://michael-maltsev.github.io/technion-histograms/01140030/,https://cheesefork.cf/?course=01140030&semester=202502
01140032,מעבדה לפיסיקה 1ח',201401 to 202501,28,89.315,2308,98.861,2.118,34,https://michael-maltsev.github.io/technion-histograms/01140032/,https://cheesefork.cf/?course=01140032&semester=202502
01140036,פיסיקה סטטיסטית ותרמית,201402 to 202402,11,79.652,1366,92.006,4.375,24,https://michael-maltsev.github.io/technion-histograms/01140036/,https://cheesefork.cf/?course=01140036&semester=202502
01140051,פיסיקה 1,200602 to 202501,38,75.511,12043,89.160,4.121,198,https://michael-maltsev.github.io/technion-histograms/01140051/,https://cheesefork.cf/?course=01140051&semester=202502
01140052,פיסיקה 2,201001 to 202501,36,74.931,11834,87.757,3.817,115,https://michael-maltsev.github.io/technion-histograms/01140052/,https://cheesefork.cf/?course=01140052&semester=202502
01140054,פיסיקה 3,201401 to 202501,32,85.271,6241,96.274,4.524,63,https://michael-maltsev.github.io/technion-histograms/01140054/,https://cheesefork.cf/?course=01140054&semester=202502
01140071,פיסיקה 1מ,200502 to 202501,45,72.896,17794,85.379,3.741,201,https://michael-maltsev.github.io/technion-histograms/01140071/,https://cheesefork.cf/?course=01140071&semester=202502
01140073,פיזיקה קוונטית להנדסה,201202 to 202402,25,77.492,4066,91.108,3.792,48,https://michael-maltsev.github.io/technion-histograms/01140073/,https://cheesefork.cf/?course=01140073&semester=202502
01140074,פיסיקה 1פ',201101 to 202501,15,69.724,2715,78.508,4.097,93,https://michael-maltsev.github.io/technion-histograms/01140074/,https://cheesefork.cf/?course=01140074&semester=202501
01140075,פיסיקה 2ממ,200902 to 202501,41,74.179,8632,86.375,3.650,80,https://michael-maltsev.github.io/technion-histograms/01140075/,https://cheesefork.cf/?course=01140075&semester=202502
01140076,פיסיקה 2פ',201202 to 202402,13,75.416,1721,90.674,3.642,53,https://michael-maltsev.github.io/technion-histograms/01140076/,https://cheesefork.cf/?course=01140076&semester=202502
01140077,פיסיקה 1ל,201401 to 202501,24,69.658,1674,83.565,3.636,22,https://michael-maltsev.github.io/technion-histograms/01140077/,https://cheesefork.cf/?course=01140077&semester=202501
01140078,פיסיקה 2ל,201302 to 202403,27,71.433,2090,88.045,3.158,19,https://michael-maltsev.github.io/technion-histograms/01140078/,https://cheesefork.cf/?course=01140078&semester=202502
01140081,מעבדה לפיסיקה 1,201401 to 202402,24,89.760,1620,99.733,2.000,19,https://michael-maltsev.github.io/technion-histograms/01140081/,https://cheesefork.cf/?course=01140081&semester=202502
01140086,גלים,201101 to 202501,13,75.914,1166,88.573,2.944,36,https://michael-maltsev.github.io/technion-histograms/01140086/,https://cheesefork.cf/?course=01140086&semester=202501
01140101,מכניקה אנליטית,200901 to 202401,13,78.654,1625,95.058,4.147,34,https://michael-maltsev.github.io/technion-histograms/01140101/,https://cheesefork.cf/?course=01140101&semester=202501
01140246,אלקטרומגנטיות ואלקטרודינמיקה,201502 to 202402,10,77.012,967,90.919,3.250,32,https://michael-maltsev.github.io/technion-histograms/01140246/,https://cheesefork.cf/?course=01140246&semester=202502
01140248,פיסיקה 1 ר,201501 to 202501,10,89.424,1066,98.237,4.182,11,https://michael-maltsev.github.io/technion-histograms/01140248/,https://cheesefork.cf/?course=01140248&semester=202501
01150203,פיסיקה קוונטית 1,200901 to 202402,13,77.710,1828,89.785,4.105,38,https://michael-maltsev.github.io/technion-histograms/01150203/,https://cheesefork.cf/?course=01150203&semester=202502
01150204,פיסיקה קוונטית 2,200902 to 202401,13,79.730,1495,91.509,4.281,32,https://michael-maltsev.github.io/technion-histograms/01150204/,https://cheesefork.cf/?course=01150204&semester=202501
01160217,פיסיקה של מצב מוצק,201501 to 202501,11,80.062,1079,92.198,3.500,22,https://michael-maltsev.github.io/technion-histograms/01160217/,https://cheesefork.cf/?course=01160217&semester=202501
01160354,אסטרופיסיקה וקוסמולוגיה,201202 to 202501,10,80.867,345,96.519,2.714,14,https://michael-maltsev.github.io/technion-histograms/01160354/,https://cheesefork.cf/?course=01160354&semester=202501
01240117,יסודות הכימיה א',201201 to 202501,13,76.046,873,86.576,3.524,21,https://michael-maltsev.github.io/technion-histograms/01240117/,https://cheesefork.cf/?course=01240117&semester=202501
01240118,יסודות הכימיה ב',201202 to 202402,12,77.747,741,92.703,3.077,13,https://michael-maltsev.github.io/technion-histograms/01240118/,https://cheesefork.cf/?course=01240118&semester=202502
01240120,יסודות הכימיה,201201 to 202501,15,75.380,5548,88.706,3.709,55,https://michael-maltsev.github.io/technion-histograms/01240120/,https://cheesefork.cf/?course=01240120&semester=202501
01240212,מעבדה בכימיה אנליטית 1 מורחב,201403 to 202501,17,91.718,364,99.209,2.800,10,https://michael-maltsev.github.io/technion-histograms/01240212/,https://cheesefork.cf/?course=01240212&semester=202501
01240213,כימיה אנליטית 2 (מורחב),201402 to 202402,11,76.609,879,90.140,2.571,14,https://michael-maltsev.github.io/technion-histograms/01240213/,https://cheesefork.cf/?course=01240213&semester=202502
01240220,כימיה אנליטית 1 (מורחב),201202 to 202402,13,71.748,694,80.141,3.583,12,https://michael-maltsev.github.io/technion-histograms/01240220/,https://cheesefork.cf/?course=01240220&semester=202502
01240305,כימיה אי,201601 to 202401,10,87.459,431,95.309,4.167,18,https://michael-maltsev.github.io/technion-histograms/01240305/,https://cheesefork.cf/?course=01240305&semester=202501
01240400,כימיה קוונטית 1,201501 to 202501,11,79.498,683,90.234,3.038,26,https://michael-maltsev.github.io/technion-histograms/01240400/,https://cheesefork.cf/?course=01240400&semester=202501
01240413,תרמודינמיקה סטטיסטית,201502 to 202402,10,73.393,571,85.518,1.941,17,https://michael-maltsev.github.io/technion-histograms/01240413/,https://cheesefork.cf/?course=01240413&semester=202502
01240414,כימיה פיסיקלית,201502 to 202402,10,73.348,834,91.888,2.643,14,https://michael-maltsev.github.io/technion-histograms/01240414/,https://cheesefork.cf/?course=01240414&semester=202502
01240503,כימיה פיסיקלית 1ב',201201 to 202401,12,79.389,2362,96.918,3.348,23,https://michael-maltsev.github.io/technion-histograms/01240503/,https://cheesefork.cf/?course=01240503&semester=202501
01240507,כימיה כללית ופיזיקלית לרפואה,202301 to 202401,2,78.328,311,91.447,3.000,11,https://michael-maltsev.github.io/technion-histograms/01240507/,https://cheesefork.cf/?course=01240507&semester=202501
01240510,כימיה פיסיקלית,201201 to 202501,12,76.567,1123,87.008,3.080,25,https://michael-maltsev.github.io/technion-histograms/01240510/,https://cheesefork.cf/?course=01240510&semester=202501
01240708,כימיה אורגנית מורחב 1,201402 to 202501,19,77.346,742,86.654,3.429,14,https://michael-maltsev.github.io/technion-histograms/01240708/,https://cheesefork.cf/?course=01240708&semester=202502
01240801,כימיה אורגנית 1ב,201102 to 202402,13,78.612,1439,91.961,3.391,23,https://michael-maltsev.github.io/technion-histograms/01240801/,https://cheesefork.cf/?course=01240801&semester=202502
01240911,מעבדה כימיה אורגנית 1,201402 to 202402,13,90.652,815,99.569,3.273,11,https://michael-maltsev.github.io/technion-histograms/01240911/,https://cheesefork.cf/?course=01240911&semester=202502
01250001,כימיה כללית,200801 to 202501,30,71.695,14838,83.882,3.398,113,https://michael-maltsev.github.io/technion-histograms/01250001/,https://cheesefork.cf/?course=01250001&semester=202502
01250013,מעבדה בכימיה כללית,201202 to 202402,23,90.396,4199,98.898,2.481,27,https://michael-maltsev.github.io/technion-histograms/01250013/,https://cheesefork.cf/?course=01250013&semester=202502
01250101,כימיה אנליטית 1 למהנדסים,201302 to 202402,12,71.457,2019,86.597,1.821,28,https://michael-maltsev.github.io/technion-histograms/01250101/,https://cheesefork.cf/?course=01250101&semester=202502
01250801,כימיה אורגנית,200902 to 202402,16,67.574,4206,75.468,2.875,32,https://michael-maltsev.github.io/technion-histograms/01250801/,https://cheesefork.cf/?course=01250801&semester=202502
01270427,מצב מוצק לכימאים (מורחב),201601 to 202301,8,78.771,345,91.574,3.500,10,https://michael-maltsev.github.io/technion-histograms/01270427/,https://cheesefork.cf/?course=01270427&semester=202501
01340019,מבוא לביוכימיה ואנזימולוגיה,201001 to 202402,24,75.711,3720,89.959,3.593,54,https://michael-maltsev.github.io/technion-histograms/01340019/,https://cheesefork.cf/?course=01340019&semester=202502
01340020,גנטיקה כללית,201002 to 202401,31,75.237,3955,88.526,2.849,53,https://michael-maltsev.github.io/technion-histograms/01340020/,https://cheesefork.cf/?course=01340020&semester=202502
01340058,ביולוגיה 1,200802 to 202501,36,81.028,11623,92.100,3.870,146,https://michael-maltsev.github.io/technion-histograms/01340058/,https://cheesefork.cf/?course=01340058&semester=202502
01340082,ביולוגיה מולקולרית,201101 to 202401,11,81.238,728,96.852,4.417,12,https://michael-maltsev.github.io/technion-histograms/01340082/,https://cheesefork.cf/?course=01340082&semester=202501
01340113,מסלולים מטבולים,201101 to 202501,12,78.321,2326,93.373,3.472,36,https://michael-maltsev.github.io/technion-histograms/01340113/,https://cheesefork.cf/?course=01340113&semester=202501
01340128,ביולוגיה של התא,201102 to 202402,12,79.658,772,93.587,2.077,13,https://michael-maltsev.github.io/technion-histograms/01340128/,https://cheesefork.cf/?course=01340128&semester=202502
01340142,מעבדה בגנטיקה מולקולרית,201501 to 202401,10,87.114,534,100.000,2.615,13,https://michael-maltsev.github.io/technion-histograms/01340142/,https://cheesefork.cf/?course=01340142&semester=202501
02140120,יסודות למידה והוראה,201901 to 202402,12,99.603,1067,99.668,4.318,22,https://michael-maltsev.github.io/technion-histograms/02140120/,https://cheesefork.cf/?course=02140120&semester=202502
02340114,מבוא למדעי המחשב מ',201401 to 202403,31,78.887,6316,90.891,3.142,120,https://michael-maltsev.github.io/technion-histograms/02340114/,https://cheesefork.cf/?course=02340114&semester=202502
02340117,מבוא למדעי המחשב ח',201401 to 202402,30,75.348,6703,87.946,2.707,92,https://michael-maltsev.github.io/technion-histograms/02340117/,https://cheesefork.cf/?course=02340117&semester=202502
02340118,ארגון ותכנות המחשב,201401 to 202402,23,77.879,5329,94.422,3.636,77,https://michael-maltsev.github.io/technion-histograms/02340118/,https://cheesefork.cf/?course=02340118&semester=202502
02340123,מערכות הפעלה,201402 to 202402,21,77.302,5192,91.075,2.953,85,https://michael-maltsev.github.io/technion-histograms/02340123/,https://cheesefork.cf/?course=02340123&semester=202502
02340124,מבוא לתכנות מערכות,201801 to 202402,16,76.322,4715,90.223,3.685,146,https://michael-maltsev.github.io/technion-histograms/02340124/,https://cheesefork.cf/?course=02340124&semester=202502
02340125,אלגוריתמים נומריים,201701 to 202402,16,77.717,4462,90.429,3.902,92,https://michael-maltsev.github.io/technion-histograms/02340125/,https://cheesefork.cf/?course=02340125&semester=202502
02340128,מבוא למחשב שפת פייתון,201901 to 202403,17,74.226,6054,85.558,2.709,127,https://michael-maltsev.github.io/technion-histograms/02340128/,https://cheesefork.cf/?course=02340128&semester=202502
02340129,"מב.לתורת הקבוצות ואוטומטים למדמ""ח",201801 to 202402,14,77.590,4402,86.761,3.822,135,https://michael-maltsev.github.io/technion-histograms/02340129/,https://cheesefork.cf/?course=02340129&semester=202502
02340141,קומבינטוריקה למדעי המחשב,201401 to 202403,30,72.136,6520,85.130,3.286,98,https://michael-maltsev.github.io/technion-histograms/02340141/,https://cheesefork.cf/?course=02340141&semester=202502
02340218,מבני נתונים 1,201401 to 202402,24,75.357,6590,89.328,3.774,155,https://michael-maltsev.github.io/technion-histograms/02340218/,https://cheesefork.cf/?course=02340218&semester=202502
02340221,מבוא למדעי המחשב נ',201801 to 202401,11,74.583,853,86.217,3.536,28,https://michael-maltsev.github.io/technion-histograms/02340221/,https://cheesefork.cf/?course=02340221&semester=202502
02340247,אלגוריתמים 1,201402 to 202402,22,72.960,6257,87.432,3.696,69,https://michael-maltsev.github.io/technion-histograms/02340247/,https://cheesefork.cf/?course=02340247&semester=202502
02340292,לוגיקה למדעי המחשב,201802 to 202402,13,73.069,3391,80.382,3.417,72,https://michael-maltsev.github.io/technion-histograms/02340292/,https://cheesefork.cf/?course=02340292&semester=202502
02340311,פרויקט שנתי בהנדסת תוכנה,201801 to 202501,8,91.240,405,100.000,1.700,20,https://michael-maltsev.github.io/technion-histograms/02340311/,https://cheesefork.cf/?course=02340311&semester=202501
02360201,מבוא לייצוג ועיבוד מידע,202101 to 202402,7,81.105,152,96.783,2.750,12,https://michael-maltsev.github.io/technion-histograms/02360201/,https://cheesefork.cf/?course=02360201&semester=202501
02360267,מבנה מחשבים,201801 to 202402,14,80.825,1610,96.103,2.759,29,https://michael-maltsev.github.io/technion-histograms/02360267/,https://cheesefork.cf/?course=02360267&semester=202502
02360319,שפות תכנות,201801 to 202402,12,78.559,946,89.876,3.214,42,https://michael-maltsev.github.io/technion-histograms/02360319/,https://cheesefork.cf/?course=02360319&semester=202502
02360322,מערכות אחסון מידע,201801 to 202401,7,77.964,390,94.990,2.316,19,https://michael-maltsev.github.io/technion-histograms/02360322/,https://cheesefork.cf/?course=02360322&semester=202501
02360330,מבוא לאופטימיזציה,201402 to 202302,8,90.630,640,99.075,1.800,25,https://michael-maltsev.github.io/technion-histograms/02360330/,https://cheesefork.cf/?course=02360330&semester=202502
02360334,מבוא לרשתות מחשבים,201502 to 202402,17,80.159,1389,93.941,3.241,29,https://michael-maltsev.github.io/technion-histograms/02360334/,https://cheesefork.cf/?course=02360334&semester=202501
02360342,מבוא לאימות תוכנה,201701 to 202401,8,79.499,680,92.885,3.429,14,https://michael-maltsev.github.io/technion-histograms/02360342/,https://cheesefork.cf/?course=02360342&semester=202501
02360343,תורת החישוביות,201502 to 202402,19,71.400,4354,84.342,3.814,70,https://michael-maltsev.github.io/technion-histograms/02360343/,https://cheesefork.cf/?course=02360343&semester=202502
02360350,הגנה ברשתות,201501 to 202402,18,78.454,2505,93.717,4.047,43,https://michael-maltsev.github.io/technion-histograms/02360350/,https://cheesefork.cf/?course=02360350&semester=202502
02360360,תורת הקומפילציה,201502 to 202402,19,75.575,3483,90.506,2.884,43,https://michael-maltsev.github.io/technion-histograms/02360360/,https://cheesefork.cf/?course=02360360&semester=202501
02360363,מסדי נתונים,201602 to 202401,16,79.587,2065,94.766,2.875,32,https://michael-maltsev.github.io/technion-histograms/02360363/,https://cheesefork.cf/?course=02360363&semester=202502
02360370,תכנות מקבילי ומבוזר לעיבוד נתונים ולמידה חישובית,201601 to 202401,9,81.801,576,97.083,1.500,12,https://michael-maltsev.github.io/technion-histograms/02360370/,https://cheesefork.cf/?course=02360370&semester=202501
02360379,קידוד ואלגוריתמים לזכרונות,202001 to 202401,4,93.222,115,91.496,3.364,11,https://michael-maltsev.github.io/technion-histograms/02360379/,https://cheesefork.cf/?course=02360379&semester=202501
02360490,אבטחת מחשבים,201901 to 202302,5,81.955,149,99.262,3.000,10,https://michael-maltsev.github.io/technion-histograms/02360490/,https://cheesefork.cf/?course=02360490&semester=202402
02360491,תכנות מאובטח,202101 to 202401,4,80.965,214,92.888,3.909,11,https://michael-maltsev.github.io/technion-histograms/02360491/,https://cheesefork.cf/?course=02360491&semester=202501
02360496,הנדסה לאחור,201901 to 202302,6,87.159,299,99.666,3.417,12,https://michael-maltsev.github.io/technion-histograms/02360496/,https://cheesefork.cf/?course=02360496&semester=202502
02360501,מבוא לבינה מלאכותית,201501 to 202402,15,84.202,2671,96.473,3.140,50,https://michael-maltsev.github.io/technion-histograms/02360501/,https://cheesefork.cf/?course=02360501&semester=202502
02360523,מבוא לביואינפורמטיקה,201501 to 202401,9,89.655,557,98.390,2.438,16,https://michael-maltsev.github.io/technion-histograms/02360523/,https://cheesefork.cf/?course=02360523&semester=202501
02360703,תכנות מונחה עצמים,201602 to 202401,17,78.037,1138,94.165,3.231,26,https://michael-maltsev.github.io/technion-histograms/02360703/,https://cheesefork.cf/?course=02360703&semester=202501
02360781,למידה עמוקה על מאיצים חישוביים,201901 to 202401,11,93.149,1214,99.353,3.207,29,https://michael-maltsev.github.io/technion-histograms/02360781/,https://cheesefork.cf/?course=02360781&semester=202501
02750112,אבולוציה של האדם,202202 to 202302,2,94.515,536,100.000,4.350,20,https://michael-maltsev.github.io/technion-histograms/02750112/,https://cheesefork.cf/?course=02750112&semester=202502
03140003,מבוא למכניקת המוצקים,201601 to 202401,9,80.533,533,93.704,3.583,12,https://michael-maltsev.github.io/technion-histograms/03140003/,https://cheesefork.cf/?course=03140003&semester=202501
03140006,אפיון מבנה והרכב חומרים,201601 to 202501,10,80.820,518,93.779,3.933,15,https://michael-maltsev.github.io/technion-histograms/03140006/,https://cheesefork.cf/?course=03140006&semester=202501
03140011,מבנה ותכונות של חומרים הנדסיים,201402 to 202402,14,80.958,853,96.077,4.000,20,https://michael-maltsev.github.io/technion-histograms/03140011/,https://cheesefork.cf/?course=03140011&semester=202502
03140200,מבוא להנ.חומרים לתעופה וחלל,201401 to 202402,12,79.071,877,95.894,3.222,18,https://michael-maltsev.github.io/technion-histograms/03140200/,https://cheesefork.cf/?course=03140200&semester=202502
03140533,מבוא להנדסת חומרים מ'1,201402 to 202402,16,80.853,1993,97.464,3.700,20,https://michael-maltsev.github.io/technion-histograms/03140533/,https://cheesefork.cf/?course=03140533&semester=202502
03150003,תרמודינמיקה של חומרים,201502 to 202402,10,79.653,611,93.324,2.667,12,https://michael-maltsev.github.io/technion-histograms/03150003/,https://cheesefork.cf/?course=03150003&semester=202502
03150052,קינטיקת טרנספורמציות בחומרים,201601 to 202401,9,75.532,454,94.251,3.400,10,https://michael-maltsev.github.io/technion-histograms/03150052/,https://cheesefork.cf/?course=03150052&semester=202501
03240032,אנגלית למתקדמים א',202102 to 202402,6,85.201,533,97.071,3.455,11,https://michael-maltsev.github.io/technion-histograms/03240032/,https://cheesefork.cf/?course=03240032&semester=202502
03240033,אנגלית טכנית,201401 to 202501,32,85.765,7921,99.346,3.564,94,https://michael-maltsev.github.io/technion-histograms/03240033/,https://cheesefork.cf/?course=03240033&semester=202502
03240261,אחריות מקצועית:דילמות חוק ואתיקה,201902 to 202403,7,97.779,369,93.805,4.786,14,https://michael-maltsev.github.io/technion-histograms/03240261/,https://cheesefork.cf/?course=03240261&semester=202403
03240262,תולדות הפילוסופיה והמדע בעת החדשה,202201 to 202401,4,92.780,235,97.472,3.438,16,https://michael-maltsev.github.io/technion-histograms/03240262/,https://cheesefork.cf/?course=03240262&semester=202501
03240265,אקו,202001 to 202402,6,88.280,277,98.484,2.929,14,https://michael-maltsev.github.io/technion-histograms/03240265/,https://cheesefork.cf/?course=03240265&semester=202502
03240266,מדע וביקורות המדע,202001 to 202501,6,89.603,260,97.112,2.880,25,https://michael-maltsev.github.io/technion-histograms/03240266/,https://cheesefork.cf/?course=03240266&semester=202501
03240267,יחסי גוף נפש:מאפלטון ועד מדעי המח,202001 to 202501,7,91.464,407,99.676,4.056,18,https://michael-maltsev.github.io/technion-histograms/03240267/,https://cheesefork.cf/?course=03240267&semester=202502
03240282,פוליטיקה של זהויות בישראל,201802 to 202402,12,96.596,290,100.000,3.733,15,https://michael-maltsev.github.io/technion-histograms/03240282/,https://cheesefork.cf/?course=03240282&semester=202502
03240284,חינוך בסין ובישראל,201801 to 202501,13,93.503,731,98.814,3.364,22,https://michael-maltsev.github.io/technion-histograms/03240284/,https://cheesefork.cf/?course=03240284&semester=202501
03240292,משפט שוויון וצדק חברתי,201401 to 202501,22,94.005,2124,99.256,3.714,14,https://michael-maltsev.github.io/technion-histograms/03240292/,https://cheesefork.cf/?course=03240292&semester=202502
03240293,"תובנות יסוד בפילוסופיה של הרמב""ם",201402 to 202501,11,95.407,773,99.624,3.105,19,https://michael-maltsev.github.io/technion-histograms/03240293/,https://cheesefork.cf/?course=03240293&semester=202501
03240298,"מן התנ""ך ועד למשפט הישראלי החדשני",201402 to 202501,20,97.914,1258,99.752,5.000,12,https://michael-maltsev.github.io/technion-histograms/03240298/,https://cheesefork.cf/?course=03240298&semester=202501
03240299,"טרור, ג'יהד ותגובה מדינית",201902 to 202501,8,91.615,314,99.368,4.500,12,https://michael-maltsev.github.io/technion-histograms/03240299/,https://cheesefork.cf/?course=03240299&semester=202502
